MAGs	total_length	phylum	class
TARA_MED_MAG_00025-MAP.txt	1258022	Candidatus_Marinimicrobia	na
TARA_ASE_MAG_00011-MAP.txt	1465240	Euryarchaeota	na
TARA_ASW_MAG_00045-MAP.txt	5325726	na	na
TARA_ASW_MAG_00019-MAP.txt	1514619	Euryarchaeota	na
TARA_ION_MAG_00044-MAP.txt	1274556	Euryarchaeota	na
TARA_ION_MAG_00042-MAP.txt	1865483	na	na
TARA_PSW_MAG_00094-MAP.txt	1766006	Euryarchaeota	na
TARA_MED_MAG_00021-MAP.txt	2315206	Candidatus_Marinimicrobia	na
TARA_MED_MAG_00121-MAP.txt	1782252	Proteobacteria	na
TARA_ANW_MAG_00030-MAP.txt	1869178	Candidatus_Marinimicrobia	na
TARA_ION_MAG_00011-MAP.txt	957642	Proteobacteria	na
TARA_IOS_MAG_00051-MAP.txt	1337394	Candidatus_Marinimicrobia	na
TARA_RED_MAG_00051-MAP.txt	1519328	Candidatus_Marinimicrobia	na
TARA_PSW_MAG_00101-MAP.txt	1348179	Euryarchaeota	na
TARA_RED_MAG_00120-MAP.txt	2288213	na	na
TARA_ANE_MAG_00068-MAP.txt	1094701	Candidatus_Marinimicrobia	na
TARA_PON_MAG_00026-MAP.txt	2180211	Proteobacteria	na
TARA_PSE_MAG_00088-MAP.txt	1023053	Candidatus_Marinimicrobia	na
TARA_ANE_MAG_00065-MAP.txt	1552464	Euryarchaeota	na
TARA_ANW_MAG_00045-MAP.txt	1634296	Euryarchaeota	na
TARA_PON_MAG_00047-MAP.txt	1216384	Euryarchaeota	na
TARA_IOS_MAG_00030-MAP.txt	1231962	Euryarchaeota	na
TARA_RED_MAG_00092-MAP.txt	2069335	na	na
TARA_PSE_MAG_00068-MAP.txt	2505860	na	na
TARA_MED_MAG_00109-MAP.txt	914441	Euryarchaeota	na
TARA_IOS_MAG_00016-MAP.txt	1769221	Candidatus_Marinimicrobia	na
TARA_ION_MAG_00059-MAP.txt	2385132	Verrucomicrobia	na
TARA_SOC_MAG_00014-MAP.txt	3265146	na	na
TARA_MED_MAG_00077-MAP.txt	2025414	Candidatus_Marinimicrobia	na
TARA_ANW_MAG_00013-MAP.txt	2062092	Candidatus_Marinimicrobia	na
TARA_ASW_MAG_00013-MAP.txt	1237920	Euryarchaeota	na
TARA_ASW_MAG_00024-MAP.txt	1087680	Euryarchaeota	na
TARA_PSW_MAG_00082-MAP.txt	3172990	na	na
TARA_ANW_MAG_00046-MAP.txt	1302485	Euryarchaeota	na
TARA_RED_MAG_00042-MAP.txt	1689602	Candidatus_Marinimicrobia	na
TARA_PSE_MAG_00148-MAP.txt	2350930	na	na
TARA_ION_MAG_00040-MAP.txt	1198561	Euryarchaeota	na
TARA_PSW_MAG_00053-MAP.txt	5651584	na	na
TARA_ANE_MAG_00019-MAP.txt	1848764	Euryarchaeota	na
TARA_MED_MAG_00100-MAP.txt	1550195	Candidatus_Marinimicrobia	na
TARA_RED_MAG_00108-MAP.txt	2063185	Proteobacteria	na
TARA_PON_MAG_00040-MAP.txt	743946	Proteobacteria	na
TARA_IOS_MAG_00059-MAP.txt	2317905	na	na
TARA_MED_MAG_00080-MAP.txt	1770335	Euryarchaeota	na
TARA_PSW_MAG_00073-MAP.txt	1142874	Euryarchaeota	na
TARA_ION_MAG_00034-MAP.txt	1322373	Euryarchaeota	na
TARA_ANW_MAG_00067-MAP.txt	2235982	na	na
TARA_PSW_MAG_00058-MAP.txt	4643332	na	na
TARA_PSW_MAG_00088-MAP.txt	1188083	Candidatus_Marinimicrobia	na
TARA_PON_MAG_00077-MAP.txt	2456520	na	na
TARA_MED_MAG_00033-MAP.txt	1761443	Proteobacteria	na
TARA_PON_MAG_00049-MAP.txt	952287	Euryarchaeota	na
TARA_PSW_MAG_00006-MAP.txt	1608685	na	na
TARA_MED_MAG_00098-MAP.txt	1290602	Bacteroidetes	na
TARA_ASW_MAG_00040-MAP.txt	2459457	na	na
TARA_PSE_MAG_00064-MAP.txt	1246404	Euryarchaeota	na
TARA_PON_MAG_00010-MAP.txt	2243843	Proteobacteria	na
TARA_PSE_MAG_00061-MAP.txt	1636630	Euryarchaeota	na
TARA_RED_MAG_00084-MAP.txt	5144742	na	na
TARA_MED_MAG_00075-MAP.txt	1351578	Euryarchaeota	na
TARA_RED_MAG_00016-MAP.txt	1961043	Chloroflexi	na
TARA_RED_MAG_00002-MAP.txt	2177492	Candidatus_Marinimicrobia	na
TARA_RED_MAG_00068-MAP.txt	1088927	na	na
TARA_PON_MAG_00064-MAP.txt	2165453	na	na
TARA_ION_MAG_00064-MAP.txt	2133473	Proteobacteria	na
TARA_PSW_MAG_00055-MAP.txt	1658583	Euryarchaeota	na
TARA_RED_MAG_00069-MAP.txt	1204139	na	na
TARA_ASE_MAG_00002-MAP.txt	3666930	Proteobacteria	na
TARA_ASW_MAG_00043-MAP.txt	2016995	na	na
TARA_MED_MAG_00005-MAP.txt	1647124	Candidatus_Marinimicrobia	na
TARA_PSE_MAG_00057-MAP.txt	1223860	Candidatus_Marinimicrobia	na
TARA_ANE_MAG_00030-MAP.txt	1649495	Euryarchaeota	na
TARA_RED_MAG_00030-MAP.txt	4023354	Acidobacteria	na
TARA_IOS_MAG_00042-MAP.txt	1091690	Proteobacteria	na
TARA_MED_MAG_00055-MAP.txt	1381381	na	na
TARA_ANE_MAG_00027-MAP.txt	1919013	Euryarchaeota	na
TARA_ANE_MAG_00046-MAP.txt	1897268	Proteobacteria	na
TARA_ASW_MAG_00017-MAP.txt	1831334	Euryarchaeota	na
TARA_MED_MAG_00027-MAP.txt	1825475	Candidatus_Marinimicrobia	na
TARA_PSE_MAG_00070-MAP.txt	1139897	Euryarchaeota	na
TARA_MED_MAG_00022-MAP.txt	1808860	Proteobacteria	na
TARA_IOS_MAG_00077-MAP.txt	2022702	na	na
TARA_RED_MAG_00021-MAP.txt	1185789	Euryarchaeota	na
TARA_ION_MAG_00046-MAP.txt	847736	na	na
TARA_PON_MAG_00033-MAP.txt	1836981	Euryarchaeota	na
TARA_PSW_MAG_00107-MAP.txt	4545094	Chloroflexi	na
TARA_ANE_MAG_00061-MAP.txt	967588	Candidatus_Marinimicrobia	na
TARA_RED_MAG_00047-MAP.txt	2014207	na	na
TARA_PON_MAG_00072-MAP.txt	2332818	Acidobacteria	na
TARA_PSE_MAG_00032-MAP.txt	2853715	Proteobacteria	na
TARA_PSE_MAG_00043-MAP.txt	921904	na	na
TARA_RED_MAG_00089-MAP.txt	489080	na	na
TARA_PSW_MAG_00067-MAP.txt	3369141	Bacteroidetes	na
TARA_ANW_MAG_00028-MAP.txt	868128	Candidate_Phyla_Radiation	na
TARA_PON_MAG_00085-MAP.txt	2057475	Proteobacteria	na
TARA_ANE_MAG_00029-MAP.txt	1511996	Candidatus_Marinimicrobia	na
TARA_PON_MAG_00075-MAP.txt	5204906	na	na
TARA_IOS_MAG_00078-MAP.txt	2099809	na	na
TARA_ANE_MAG_00052-MAP.txt	1252467	Euryarchaeota	na
TARA_ANW_MAG_00027-MAP.txt	633839	Candidate_Phyla_Radiation	na
TARA_IOS_MAG_00048-MAP.txt	1072262	Candidatus_Marinimicrobia	na
TARA_RED_MAG_00043-MAP.txt	1626385	Candidatus_Marinimicrobia	na
TARA_PSW_MAG_00033-MAP.txt	1761169	Proteobacteria	na
TARA_PON_MAG_00065-MAP.txt	3622631	na	na
TARA_RED_MAG_00085-MAP.txt	1812972	na	na
TARA_RED_MAG_00008-MAP.txt	3017963	Acidobacteria	na
TARA_ANE_MAG_00055-MAP.txt	1540581	Euryarchaeota	na
TARA_ANE_MAG_00063-MAP.txt	1138287	Euryarchaeota	na
TARA_PON_MAG_00081-MAP.txt	2208864	Proteobacteria	na
TARA_RED_MAG_00018-MAP.txt	1103886	Euryarchaeota	na
TARA_RED_MAG_00019-MAP.txt	1853706	Chloroflexi	na
TARA_PSW_MAG_00037-MAP.txt	1553977	Proteobacteria	na
TARA_RED_MAG_00041-MAP.txt	2113769	Chloroflexi	na
TARA_RED_MAG_00081-MAP.txt	4159930	Acidobacteria	na
TARA_PON_MAG_00017-MAP.txt	857414	Candidate_Phyla_Radiation	na
TARA_PON_MAG_00067-MAP.txt	3430711	Proteobacteria	na
TARA_RED_MAG_00065-MAP.txt	1366999	na	na
TARA_PSW_MAG_00112-MAP.txt	3080469	na	na
TARA_PSE_MAG_00115-MAP.txt	2875896	Proteobacteria	na
TARA_MED_MAG_00063-MAP.txt	1652883	na	na
TARA_PON_MAG_00054-MAP.txt	1645789	na	na
TARA_PON_MAG_00024-MAP.txt	1817447	Acidobacteria	na
TARA_PSW_MAG_00117-MAP.txt	2244900	na	na
TARA_SOC_MAG_00013-MAP.txt	2637375	na	na
TARA_PSW_MAG_00125-MAP.txt	2159895	na	na
TARA_ANW_MAG_00079-MAP.txt	2106847	na	na
TARA_PSW_MAG_00132-MAP.txt	2086233	na	na
TARA_RED_MAG_00079-MAP.txt	1138567	Euryarchaeota	na
TARA_MED_MAG_00143-MAP.txt	2243540	na	na
TARA_MED_MAG_00069-MAP.txt	1485384	na	na
TARA_PSW_MAG_00108-MAP.txt	2120707	Proteobacteria	na
TARA_PON_MAG_00066-MAP.txt	3199981	Acidobacteria	na
TARA_RED_MAG_00121-MAP.txt	3274009	na	na
TARA_PON_MAG_00083-MAP.txt	2623443	na	na
TARA_ANE_MAG_00054-MAP.txt	932675	na	na
TARA_ANW_MAG_00072-MAP.txt	2210463	na	na
TARA_PSE_MAG_00122-MAP.txt	2267139	Proteobacteria	na
TARA_PSW_MAG_00121-MAP.txt	2064102	Proteobacteria	na
TARA_RED_MAG_00049-MAP.txt	1574382	Euryarchaeota	na
TARA_RED_MAG_00054-MAP.txt	1859610	Proteobacteria	na
TARA_PSE_MAG_00086-MAP.txt	1518980	Proteobacteria	na
TARA_RED_MAG_00067-MAP.txt	1889920	na	na
TARA_RED_MAG_00113-MAP.txt	2497024	na	na
TARA_RED_MAG_00082-MAP.txt	946334	na	na
TARA_PON_MAG_00048-MAP.txt	1077837	Verrucomicrobia	na
TARA_PON_MAG_00044-MAP.txt	579175	Candidate_Phyla_Radiation	na
TARA_ANW_MAG_00056-MAP.txt	2837143	Verrucomicrobia	Opitutae
TARA_IOS_MAG_00005-MAP.txt	3237345	Verrucomicrobia	Opitutae
TARA_RED_MAG_00096-MAP.txt	2055416	Verrucomicrobia	Opitutae
TARA_ION_MAG_00056-MAP.txt	1879694	Verrucomicrobia	Opitutae
TARA_RED_MAG_00098-MAP.txt	2227220	Verrucomicrobia	Opitutae
TARA_PSW_MAG_00083-MAP.txt	2531449	Verrucomicrobia	Opitutae
TARA_IOS_MAG_00044-MAP.txt	2267338	Verrucomicrobia	Opitutae
TARA_IOS_MAG_00036-MAP.txt	1111341	Verrucomicrobia	Opitutae
TARA_PON_MAG_00050-MAP.txt	2090795	Verrucomicrobia	Opitutae
TARA_RED_MAG_00029-MAP.txt	1969490	Verrucomicrobia	Opitutae
TARA_IOS_MAG_00001-MAP.txt	2081161	Verrucomicrobia	Opitutae
TARA_RED_MAG_00074-MAP.txt	1989264	Verrucomicrobia	Opitutae
TARA_ANE_MAG_00003-MAP.txt	1602643	Verrucomicrobia	Opitutae
TARA_MED_MAG_00044-MAP.txt	1979555	Verrucomicrobia	Opitutae
TARA_MED_MAG_00036-MAP.txt	2210280	Verrucomicrobia	Opitutae
TARA_PSE_MAG_00105-MAP.txt	2335055	Verrucomicrobia	Opitutae
TARA_MED_MAG_00130-MAP.txt	1710823	Verrucomicrobia	Opitutae
TARA_PSW_MAG_00087-MAP.txt	3847299	Verrucomicrobia	Opitutae
TARA_MED_MAG_00073-MAP.txt	1545674	Verrucomicrobia	Opitutae
TARA_ION_MAG_00031-MAP.txt	1635760	Verrucomicrobia	Opitutae
TARA_IOS_MAG_00056-MAP.txt	1337953	Verrucomicrobia	Opitutae
TARA_MED_MAG_00134-MAP.txt	2282688	Verrucomicrobia	Opitutae
TARA_IOS_MAG_00014-MAP.txt	3606855	Verrucomicrobia	Opitutae
TARA_MED_MAG_00094-MAP.txt	1502839	Verrucomicrobia	Opitutae
TARA_ION_MAG_00036-MAP.txt	1734754	Verrucomicrobia	Opitutae
TARA_ION_MAG_00041-MAP.txt	2015395	Verrucomicrobia	Opitutae
TARA_IOS_MAG_00055-MAP.txt	1983425	Verrucomicrobia	Opitutae
TARA_PON_MAG_00041-MAP.txt	1997685	Verrucomicrobia	Opitutae
TARA_PON_MAG_00002-MAP.txt	1772523	Verrucomicrobia	Opitutae
TARA_ANE_MAG_00064-MAP.txt	1233586	Verrucomicrobia	Opitutae
TARA_PON_MAG_00084-MAP.txt	3339717	Verrucomicrobia	Opitutae
TARA_RED_MAG_00097-MAP.txt	2016806	Verrucomicrobia	Opitutae
TARA_MED_MAG_00117-MAP.txt	1374490	Verrucomicrobia	Opitutae
TARA_ASW_MAG_00042-MAP.txt	11827969	Heterokonta	Pelagophyceae
TARA_ASE_MAG_00026-MAP.txt	8405240	Heterokonta	Pelagophyceae
TARA_IOS_MAG_00073-MAP.txt	4370095	Heterokonta	Pelagophyceae
TARA_ASE_MAG_00037-MAP.txt	2448483	Heterokonta	Pelagophyceae
TARA_PSW_MAG_00018-MAP.txt	1	Bacteria	Planctomycetes
TARA_PSW_MAG_00027-MAP.txt	4645294	Planctomycetes	Planctomycetia
TARA_ANW_MAG_00035-MAP.txt	2657195	Planctomycetes	Planctomycetia
TARA_IOS_MAG_00049-MAP.txt	1938880	Planctomycetes	Planctomycetia
TARA_RED_MAG_00050-MAP.txt	5396596	Planctomycetes	Planctomycetia
TARA_ION_MAG_00007-MAP.txt	3414069	Planctomycetes	Planctomycetia
TARA_ANE_MAG_00081-MAP.txt	2147585	Planctomycetes	Planctomycetia
TARA_PSE_MAG_00023-MAP.txt	3996378	Planctomycetes	Planctomycetia
TARA_ANW_MAG_00007-MAP.txt	4419433	Planctomycetes	Planctomycetia
TARA_PSE_MAG_00066-MAP.txt	2401571	Planctomycetes	Planctomycetia
TARA_RED_MAG_00093-MAP.txt	6139921	Planctomycetes	Planctomycetia
TARA_RED_MAG_00036-MAP.txt	5793787	Planctomycetes	Planctomycetia
TARA_ANW_MAG_00077-MAP.txt	2297205	Planctomycetes	Planctomycetia
TARA_PSE_MAG_00089-MAP.txt	2032783	Planctomycetes	Planctomycetia
TARA_RED_MAG_00115-MAP.txt	2184876	Planctomycetes	Planctomycetia
TARA_PSE_MAG_00028-MAP.txt	2537395	Planctomycetes	Planctomycetia
TARA_PSW_MAG_00072-MAP.txt	4095537	Planctomycetes	Planctomycetia
TARA_RED_MAG_00020-MAP.txt	5284871	Planctomycetes	Planctomycetia
TARA_PSW_MAG_00122-MAP.txt	3243661	Planctomycetes	Planctomycetia
TARA_ANW_MAG_00022-MAP.txt	5422980	Planctomycetes	Planctomycetia
TARA_PSW_MAG_00097-MAP.txt	3564951	Planctomycetes	Planctomycetia
TARA_MED_MAG_00126-MAP.txt	2462032	Planctomycetes	Planctomycetia
TARA_ANW_MAG_00014-MAP.txt	2774374	Planctomycetes	Planctomycetia
TARA_ASE_MAG_00028-MAP.txt	2401790	Planctomycetes	Planctomycetia
TARA_PSW_MAG_00023-MAP.txt	3006533	Planctomycetes	Planctomycetia
TARA_PSW_MAG_00123-MAP.txt	2656216	Planctomycetes	Planctomycetia
TARA_PSW_MAG_00127-MAP.txt	3449400	Planctomycetes	Planctomycetia
TARA_PSE_MAG_00141-MAP.txt	2108771	Planctomycetes	Planctomycetia
TARA_PON_MAG_00068-MAP.txt	3654749	Planctomycetes	Planctomycetia
TARA_PSE_MAG_00082-MAP.txt	2667809	Planctomycetes	Planctomycetia
TARA_PSE_MAG_00125-MAP.txt	2530321	Planctomycetes	Planctomycetia
TARA_ANW_MAG_00039-MAP.txt	5055328	Planctomycetes	Planctomycetia
TARA_PSW_MAG_00113-MAP.txt	2435607	Planctomycetes	Planctomycetia
TARA_PSE_MAG_00112-MAP.txt	2660708	Planctomycetes	Planctomycetia
TARA_PSE_MAG_00097-MAP.txt	3892905	Planctomycetes	Planctomycetia
TARA_PSE_MAG_00058-MAP.txt	2520336	Planctomycetes	Planctomycetia
TARA_PSE_MAG_00095-MAP.txt	2779108	Planctomycetes	Planctomycetia
TARA_IOS_MAG_00034-MAP.txt	2273956	Planctomycetes	Planctomycetia
TARA_PSW_MAG_00110-MAP.txt	2214525	Planctomycetes	Planctomycetia
TARA_RED_MAG_00100-MAP.txt	2061494	Planctomycetes	Planctomycetia
TARA_RED_MAG_00078-MAP.txt	4310680	Planctomycetes	Planctomycetia
TARA_ANE_MAG_00062-MAP.txt	1386981	Planctomycetes	Planctomycetia
TARA_PSW_MAG_00136-MAP.txt	11885609	Chlorophyta	Prasinophyceae
TARA_ION_MAG_00072-MAP.txt	13667814	Chlorophyta	Prasinophyceae
TARA_RED_MAG_00119-MAP.txt	15250294	Chlorophyta	Prasinophyceae
TARA_RED_MAG_00118-MAP.txt	10110290	Chlorophyta	Prasinophyceae
TARA_PON_MAG_00074-MAP.txt	8988534	Chlorophyta	Prasinophyceae
TARA_ASE_MAG_00032-MAP.txt	12391309	Chlorophyta	Prasinophyceae
TARA_RED_MAG_00114-MAP.txt	9255642	Chlorophyta	Prasinophyceae
TARA_PSE_MAG_00140-MAP.txt	12657102	Chlorophyta	Prasinophyceae
TARA_ASE_MAG_00036-MAP.txt	11537750	Chlorophyta	Prasinophyceae
TARA_ANE_MAG_00088-MAP.txt	8390428	Chlorophyta	Prasinophyceae
TARA_ANE_MAG_00093-MAP.txt	9555746	Chlorophyta	Prasinophyceae
TARA_ANE_MAG_00086-MAP.txt	7749457	Chlorophyta	Prasinophyceae
TARA_ASW_MAG_00035-MAP.txt	9066357	Chlorophyta	Prasinophyceae
TARA_ANW_MAG_00074-MAP.txt	9401388	Chlorophyta	Prasinophyceae
TARA_ANE_MAG_00101-MAP.txt	19009552	Chlorophyta	Prasinophyceae
TARA_ASE_MAG_00024-MAP.txt	5868632	Chlorophyta	Prasinophyceae
TARA_ANW_MAG_00088-MAP.txt	19914044	Chlorophyta	Prasinophyceae
TARA_ANW_MAG_00080-MAP.txt	17700320	Chlorophyta	Prasinophyceae
TARA_PON_MAG_00082-MAP.txt	8114168	Chlorophyta	Prasinophyceae
TARA_ANE_MAG_00090-MAP.txt	5559939	Chlorophyta	Prasinophyceae
TARA_RED_MAG_00116-MAP.txt	2042466	Chlorophyta	Prasinophyceae
TARA_PSE_MAG_00129-MAP.txt	3144407	Chlorophyta	Prasinophyceae
TARA_ASW_MAG_00039-MAP.txt	3501361	Chlorophyta	Prasinophyceae
TARA_ASW_MAG_00034-MAP.txt	3334468	Chlorophyta	Prasinophyceae
TARA_ASW_MAG_00046-MAP.txt	18057117	Chlorophyta	Prasinophyceae
TARA_ASW_MAG_00037-MAP.txt	2179362	Chlorophyta	Prasinophyceae
TARA_ANW_MAG_00075-MAP.txt	2699399	Chlorophyta	Prasinophyceae
TARA_ANW_MAG_00081-MAP.txt	2279971	Chlorophyta	Prasinophyceae
TARA_ANE_MAG_00099-MAP.txt	2133633	Chlorophyta	Prasinophyceae
TARA_ION_MAG_00012-MAP.txt	1332144	Cyanobacteria	Prochlorales
TARA_ASW_MAG_00036-MAP.txt	15773077	Haptophyta	Prymnesiophyceae
TARA_PSE_MAG_00136-MAP.txt	10026991	Haptophyta	Prymnesiophyceae
TARA_ASW_MAG_00032-MAP.txt	8278232	Haptophyta	Prymnesiophyceae
TARA_ASW_MAG_00038-MAP.txt	8144493	Haptophyta	Prymnesiophyceae
TARA_ASW_MAG_00047-MAP.txt	4995411	Haptophyta	Prymnesiophyceae
TARA_ION_MAG_00073-MAP.txt	4042279	Haptophyta	Prymnesiophyceae
TARA_PON_MAG_00079-MAP.txt	6126826	Haptophyta	Prymnesiophyceae
TARA_IOS_MAG_00075-MAP.txt	2967592	Haptophyta	Prymnesiophyceae
TARA_ANE_MAG_00098-MAP.txt	2344935	Haptophyta	Prymnesiophyceae
TARA_ANW_MAG_00085-MAP.txt	2258924	Haptophyta	Prymnesiophyceae
TARA_PSE_MAG_00147-MAP.txt	2737533	Haptophyta	Prymnesiophyceae
TARA_ASE_MAG_00035-MAP.txt	2004217	Haptophyta	Prymnesiophyceae
TARA_ASE_MAG_00033-MAP.txt	2625458	Haptophyta	Prymnesiophyceae
TARA_ANW_MAG_00083-MAP.txt	2134347	Haptophyta	Prymnesiophyceae
TARA_ANE_MAG_00097-MAP.txt	2132135	Haptophyta	Prymnesiophyceae
TARA_ASE_MAG_00029-MAP.txt	2634469	Bacteroidetes	Sphingobacteriia
TARA_ASE_MAG_00021-MAP.txt	2485612	Bacteroidetes	Sphingobacteriia
TARA_ASE_MAG_00003-MAP.txt	4242118	Bacteroidetes	Sphingobacteriia
TARA_ANW_MAG_00017-MAP.txt	4802337	Spirochaetes	Spirochaetia
TARA_ANW_MAG_00015-MAP.txt	4707613	Spirochaetes	Spirochaetia
TARA_PSW_MAG_00093-MAP.txt	3260113	Spirochaetes	Spirochaetia
TARA_PSW_MAG_00028-MAP.txt	3968077	Spirochaetes	Spirochaetia
TARA_PSW_MAG_00120-MAP.txt	2577900	Spirochaetes	Spirochaetia
TARA_RED_MAG_00106-MAP.txt	2443502	Verrucomicrobia	Verrucomicrobiae
TARA_ANE_MAG_00077-MAP.txt	2359266	Verrucomicrobia	Verrucomicrobiae
TARA_MED_MAG_00133-MAP.txt	2339957	Verrucomicrobia	Verrucomicrobiae
TARA_MED_MAG_00041-MAP.txt	3616687	Verrucomicrobia	Verrucomicrobiae
TARA_RED_MAG_00011-MAP.txt	3454774	Verrucomicrobia	Verrucomicrobiae
TARA_IOS_MAG_00041-MAP.txt	3169777	Verrucomicrobia	Verrucomicrobiae
TARA_PSW_MAG_00070-MAP.txt	2545416	Verrucomicrobia	Verrucomicrobiae
TARA_MED_MAG_00014-MAP.txt	4390070	Verrucomicrobia	Verrucomicrobiae
TARA_ANE_MAG_00038-MAP.txt	3563869	Verrucomicrobia	Verrucomicrobiae
TARA_PSE_MAG_00048-MAP.txt	2529742	Verrucomicrobia	Verrucomicrobiae
TARA_ANW_MAG_00058-MAP.txt	2299386	Verrucomicrobia	Verrucomicrobiae
TARA_PSE_MAG_00099-MAP.txt	2362758	Verrucomicrobia	Verrucomicrobiae
TARA_MED_MAG_00128-MAP.txt	2425035	Verrucomicrobia	Verrucomicrobiae
TARA_PON_MAG_00011-MAP.txt	3391906	Verrucomicrobia	Verrucomicrobiae
TARA_ASE_MAG_00020-MAP.txt	2066896	Verrucomicrobia	Verrucomicrobiae
TARA_ANE_MAG_00079-MAP.txt	2334614	Verrucomicrobia	Verrucomicrobiae
TARA_PSW_MAG_00091-MAP.txt	1990882	Verrucomicrobia	Verrucomicrobiae
TARA_PON_MAG_00029-MAP.txt	3024430	Verrucomicrobia	Verrucomicrobiae
TARA_IOS_MAG_00018-MAP.txt	3477938	Verrucomicrobia	Verrucomicrobiae
TARA_RED_MAG_00057-MAP.txt	5339993	Verrucomicrobia	Verrucomicrobiae
TARA_IOS_MAG_00035-MAP.txt	3247475	Verrucomicrobia	Verrucomicrobiae
TARA_PON_MAG_00071-MAP.txt	2607205	Verrucomicrobia	Verrucomicrobiae
TARA_ANE_MAG_00082-MAP.txt	2907096	Verrucomicrobia	Verrucomicrobiae
TARA_PSW_MAG_00080-MAP.txt	2324340	Verrucomicrobia	Verrucomicrobiae
TARA_PON_MAG_00056-MAP.txt	3837900	Verrucomicrobia	Verrucomicrobiae
TARA_PSW_MAG_00038-MAP.txt	2954043	Verrucomicrobia	Verrucomicrobiae
TARA_PSE_MAG_00044-MAP.txt	3800051	Verrucomicrobia	Verrucomicrobiae
TARA_PSW_MAG_00105-MAP.txt	2354673	Verrucomicrobia	Verrucomicrobiae
TARA_PON_MAG_00062-MAP.txt	3636857	Verrucomicrobia	Verrucomicrobiae
TARA_RED_MAG_00071-MAP.txt	2057091	Verrucomicrobia	Verrucomicrobiae
